raw_entry,entry_type,extracted_host,is_brand_target
*.mediaempirehosting.com/,wildcard_subdomain,mediaempirehosting.com,False
*.mediafire.com/,wildcard_subdomain,mediafire.com,False
*.mediasbk.com/,wildcard_subdomain,mediasbk.com,False
*.mediawax.be/jYGUFye7,wildcard_subdomain,mediawax.be,False
*.medicalrxsupply.win/,wildcard_subdomain,medicalrxsupply.win,False
*.medicci.ru,wildcard_subdomain,medicci.ru,False
*.medicineriprxpills.ru/,wildcard_subdomain,medicineriprxpills.ru,False
*.mediquestmail.com/,wildcard_subdomain,mediquestmail.com,False
*.MedMassageRx.com,wildcard_subdomain,MedMassageRx.com,False
*.meetin.gs/,wildcard_subdomain,meetin.gs,False
*.megafonne.com.br/,wildcard_subdomain,megafonne.com.br,False
*.mehrin.biz/,wildcard_subdomain,mehrin.biz,False
*.melatonine-5mg.info/,wildcard_subdomain,melatonine-5mg.info,False
*.members.webshade.com.au/,wildcard_subdomain,members.webshade.com.au,False
*.memonotepad.com/,wildcard_subdomain,memonotepad.com,False
*.meninspace.net/video/pdazl.html,wildcard_subdomain,meninspace.net,False
*.mercadodasmaquinascurtumes.com.br/,wildcard_subdomain,mercadodasmaquinascurtumes.com.br,False
*.merceroak.com/,wildcard_subdomain,merceroak.com,False
*.merodeshonline.com,wildcard_subdomain,merodeshonline.com,False
*.mersinulucami.org/,wildcard_subdomain,mersinulucami.org,False
*.messagesolution.com/,wildcard_subdomain,messagesolution.com,False
*.metaboostbrain.top/,wildcard_subdomain,metaboostbrain.top,False
*.metalzaraza.com/,wildcard_subdomain,metalzaraza.com,False
*.meynerlandislaw.net/,wildcard_subdomain,meynerlandislaw.net,False
*.mfaic.gov.kh/,wildcard_subdomain,mfaic.gov.kh,False
*.micicivi.co/,wildcard_subdomain,micicivi.co,False
*.micro-voicemail.byethost31.com/,wildcard_subdomain,micro-voicemail.byethost31.com,False
*.microsoft-voice1.byethost14.com/,wildcard_subdomain,microsoft-voice1.byethost14.com,False
*.microsoft.com/windows/windowsmedia/download,wildcard_subdomain,microsoft.com,False
*.microsoft2011.clan.su/,wildcard_subdomain,microsoft2011.clan.su,False
*.microsoftonlinesupp.sytes.net,wildcard_subdomain,microsoftonlinesupp.sytes.net,False
*.microsoftvoice.byethost12.com/,wildcard_subdomain,microsoftvoice.byethost12.com,False
*.microsoftvoice.byethost9.com/,wildcard_subdomain,microsoftvoice.byethost9.com,False
*.microsoftvoice.chytrak.cz/,wildcard_subdomain,microsoftvoice.chytrak.cz,False
*.microsoftvoice.euweb.cz/,wildcard_subdomain,microsoftvoice.euweb.cz,False
*.microsoftvoice.zaridi.to/,wildcard_subdomain,microsoftvoice.zaridi.to,False
*.microsoftvoicenote.borec.cz/,wildcard_subdomain,microsoftvoicenote.borec.cz,False
*.micrrosoft.online,wildcard_subdomain,micrrosoft.online,False
*.mid1-help.com.pl,wildcard_subdomain,mid1-help.com.pl,False
*.middletonsurvey.com/,wildcard_subdomain,middletonsurvey.com,False
*.mielleida.cat,wildcard_subdomain,mielleida.cat,False
*.mihybb.com/,wildcard_subdomain,mihybb.com,False
*.miketrask.com/,wildcard_subdomain,miketrask.com,False
*.miklemichro.wix.com/,wildcard_subdomain,miklemichro.wix.com,False
*.milius.com/,wildcard_subdomain,milius.com,False
*.milkbooks.com/,wildcard_subdomain,milkbooks.com,False
*.mimoprint.com/,wildcard_subdomain,mimoprint.com,False
*.minasadventure.com.br/,wildcard_subdomain,minasadventure.com.br,False
*.mind42.com/,wildcard_subdomain,mind42.com,False
*.mindenkilapja.hu/,wildcard_subdomain,mindenkilapja.hu,False
*.minghui.org/,wildcard_subdomain,minghui.org,False
*.minirent.lt,wildcard_subdomain,minirent.lt,False
*.mir-vesov.ru/,wildcard_subdomain,mir-vesov.ru,False
*.mircosoftsecuredocu.com/,wildcard_subdomain,mircosoftsecuredocu.com,False
*.Misophoniatreatment.com/,wildcard_subdomain,Misophoniatreatment.com,False
*.missionanthropos.com/,wildcard_subdomain,missionanthropos.com,False
*.missionimpossibleminute.com,wildcard_subdomain,missionimpossibleminute.com,False
*.missionmode.com/,wildcard_subdomain,missionmode.com,False
*.missiveapp.com/,wildcard_subdomain,missiveapp.com,False
*.missxpose.com/,wildcard_subdomain,missxpose.com,False
*.mixmule.com/,wildcard_subdomain,mixmule.com,False
*.mjburkelandscaping.com/wp-includes/clients/index.html,wildcard_subdomain,mjburkelandscaping.com,False
*.mjtgaz.now-ip.xyz/,wildcard_subdomain,mjtgaz.now-ip.xyz,False
*.mlmtoolkit.com/,wildcard_subdomain,mlmtoolkit.com,False
*.mmhmm.app/,wildcard_subdomain,mmhmm.app,False
*.mmmglobal.tk/cosmos/auto.html,wildcard_subdomain,mmmglobal.tk,False
*.mmsvoicemail.lima-city.de/,wildcard_subdomain,mmsvoicemail.lima-city.de,False
*.mob.com/,wildcard_subdomain,mob.com,False
*.mobile-opt.com.ua/,wildcard_subdomain,mobile-opt.com.ua,False
*.mobile01.com/,wildcard_subdomain,mobile01.com,False
*.modfit.com/,wildcard_subdomain,modfit.com,False
*.Modulsv.ru/,wildcard_subdomain,Modulsv.ru,False
*.mongolbaatar.us/safe/record.php,wildcard_subdomain,mongolbaatar.us,False
*.mongolbaatarsonin.in/safe/record.php,wildcard_subdomain,mongolbaatarsonin.in,False
*.monicahammarl.host.sk/,wildcard_subdomain,monicahammarl.host.sk,False
*.monolithdigest.com/,wildcard_subdomain,monolithdigest.com,False
*.moonestate.pk/,wildcard_subdomain,moonestate.pk,False
*.moqups.com/,wildcard_subdomain,moqups.com,False
*.mornage.ru/,wildcard_subdomain,mornage.ru,False
*.mortong.ml,wildcard_subdomain,mortong.ml,False
*.mosaik.com/,wildcard_subdomain,mosaik.com,False
*.most.fnxcrossfit.com/,wildcard_subdomain,most.fnxcrossfit.com,False
*.mostbuying.org/,wildcard_subdomain,mostbuying.org,False
*.motheriscalling.com/,wildcard_subdomain,motheriscalling.com,False
*.motivation.hu/,wildcard_subdomain,motivation.hu,False
*.motorboatyourself.com/,wildcard_subdomain,motorboatyourself.com,False
*.mousejiggler.codeplex.com/,wildcard_subdomain,mousejiggler.codeplex.com,False
*.move-it.gr/,wildcard_subdomain,move-it.gr,False
*.movie-forum.org/,wildcard_subdomain,movie-forum.org,False
*.moviemakeronline.com/,wildcard_subdomain,moviemakeronline.com,False
*.mozidollc.com/,wildcard_subdomain,mozidollc.com,False
*.mp3cut.net/,wildcard_subdomain,mp3cut.net,False
*.mscl.s3-us-west-2.amazonaws.com/,wildcard_subdomain,mscl.s3-us-west-2.amazonaws.com,False
*.mscrm-addons.com/,wildcard_subdomain,mscrm-addons.com,False
*.msol66.com,wildcard_subdomain,msol66.com,False
*.msoutexchange.us/,wildcard_subdomain,msoutexchange.us,False
*.msvoice.lima-city.de/,wildcard_subdomain,msvoice.lima-city.de,False
*.mtacloud.co.il/,wildcard_subdomain,mtacloud.co.il,False
*.mtbpagina.com/,wildcard_subdomain,mtbpagina.com,False
*.mu-sigma.com/,wildcard_subdomain,mu-sigma.com,False
*.muhimbi.com/,wildcard_subdomain,muhimbi.com,False
*.multipro.megivps.pl/MyhU1RR5,wildcard_subdomain,multipro.megivps.pl,False
*.multisim.com/,wildcard_subdomain,multisim.com,False
*.multitracks.com/,wildcard_subdomain,multitracks.com,False
*.muscle-guys.net/,wildcard_subdomain,muscle-guys.net,False
*.muzycznakutno.pl/,wildcard_subdomain,muzycznakutno.pl,False
*.mwisales.com/,wildcard_subdomain,mwisales.com,False
*.mx.geocities.com/vampiro_caifanes/nuke.htm,wildcard_subdomain,mx.geocities.com,False
*.mxgcathyon.info,wildcard_subdomain,mxgcathyon.info,False
*.Mxpcb.com/,wildcard_subdomain,Mxpcb.com,False
*.myaccountme6.blogspot.com,wildcard_subdomain,myaccountme6.blogspot.com,False
*.myaestheticspro.com/,wildcard_subdomain,myaestheticspro.com,False
*.myalbum.com/,wildcard_subdomain,myalbum.com,False
*.mybestdiets.org/,wildcard_subdomain,mybestdiets.org,False
*.mybooboolapa.org/,wildcard_subdomain,mybooboolapa.org,False
*.mycashtransfercenters.com/,wildcard_subdomain,mycashtransfercenters.com,False
*.mycgi.info/wp-content/uploads,wildcard_subdomain,mycgi.info,False
*.mychiangmaiboutique.com,wildcard_subdomain,mychiangmaiboutique.com,False
*.myclubspot.s3.amazonaws.com/,wildcard_subdomain,myclubspot.s3.amazonaws.com,False
*.mydailymoment.com/,wildcard_subdomain,mydailymoment.com,False
*.myfax.com/,wildcard_subdomain,myfax.com,False
*.myfiles.ru/,wildcard_subdomain,myfiles.ru,False
*.myfreesites.net/,wildcard_subdomain,myfreesites.net,False
*.mynursingce.com/testing/payment.php,wildcard_subdomain,mynursingce.com,False
*.mynypq.dm.files.1drv.com,wildcard_subdomain,mynypq.dm.files.1drv.com,False
*.myownconference.com/,wildcard_subdomain,myownconference.com,False
*.mypaydayavenue.com/,wildcard_subdomain,mypaydayavenue.com,False
*.mypaydayloan.com/,wildcard_subdomain,mypaydayloan.com,False
*.myperfectcoverletter.com/,wildcard_subdomain,myperfectcoverletter.com,False
*.mypetsangels.com/,wildcard_subdomain,mypetsangels.com,False
*.mypix2.com/,wildcard_subdomain,mypix2.com,False
*.myplaylist.biz/,wildcard_subdomain,myplaylist.biz,False
*.myportal.seagate.com/,wildcard_subdomain,myportal.seagate.com,False
*.myprofilepimp.com/,wildcard_subdomain,myprofilepimp.com,False
*.myregisteredsite.com/,wildcard_subdomain,myregisteredsite.com,False
*.mysecuredpage.com/,wildcard_subdomain,mysecuredpage.com,False
*.mysimpleshow.com/,wildcard_subdomain,mysimpleshow.com,False
*.mysms.com/,wildcard_subdomain,mysms.com,False
*.mysoulfocus.com/,wildcard_subdomain,mysoulfocus.com,False
*.myspacelayouts.fluxbpm.com/,wildcard_subdomain,myspacelayouts.fluxbpm.com,False
*.mytime.com/,wildcard_subdomain,mytime.com,False
*.mytunes.downloads-free.us/,wildcard_subdomain,mytunes.downloads-free.us,False
*.myvnc.com/,wildcard_subdomain,myvnc.com,False
*.n2uitive.com/,wildcard_subdomain,n2uitive.com,False
*.nadyaspa.com/,wildcard_subdomain,nadyaspa.com,False
*.nadyaspa.com/wp-content/plugins/zcuuvxmoocb/betterbusinessrp.html,wildcard_subdomain,nadyaspa.com,False
*.nafe.cc/,wildcard_subdomain,nafe.cc,False
*.najahca.com/,wildcard_subdomain,najahca.com,False
*.nalfonsotriston.city/,wildcard_subdomain,nalfonsotriston.city,False
*.namastebhaktapur.com/,wildcard_subdomain,namastebhaktapur.com,False
*.nanosystems.it,wildcard_subdomain,nanosystems.it,False
*.nappyafro.com/,wildcard_subdomain,nappyafro.com,False
*.napset.net/jYGUFye7,wildcard_subdomain,napset.net,False
*.nata-sculptures.fr/lbgxpid.php,wildcard_subdomain,nata-sculptures.fr,False
*.natural-health-checkout.com/,wildcard_subdomain,natural-health-checkout.com,False
*.naturalinsight.com/,wildcard_subdomain,naturalinsight.com,False
*.nautorpharma.com/,wildcard_subdomain,nautorpharma.com,False
*.ncdccpreschool.org/,wildcard_subdomain,ncdccpreschool.org,False
*.ndcpalaw.com,wildcard_subdomain,ndcpalaw.com,False
*.ndt1.com/,wildcard_subdomain,ndt1.com,False
*.nealex.pro,wildcard_subdomain,nealex.pro,False
*.nearpod.com/,wildcard_subdomain,nearpod.com,False
*.neat.com/,wildcard_subdomain,neat.com,False
*.neda-brain.com/,wildcard_subdomain,neda-brain.com,False
*.netbolly.com/,wildcard_subdomain,netbolly.com,False
*.netcommbrasil.com.br/,wildcard_subdomain,netcommbrasil.com.br,False
*.netorg3236586-my.sharepoint.com,wildcard_subdomain,netorg3236586-my.sharepoint.com,False
*.nettstartsgust.net/,wildcard_subdomain,nettstartsgust.net,False
*.nettvplus.com/,wildcard_subdomain,nettvplus.com,False
*.netvigator.com/,wildcard_subdomain,netvigator.com,False
*.neudesic.com/,wildcard_subdomain,neudesic.com,False
*.neurovisiontherapy.com/,wildcard_subdomain,neurovisiontherapy.com,False
*.new-cuisibat.com,wildcard_subdomain,new-cuisibat.com,False
*.new.funeralsg.com,wildcard_subdomain,new.funeralsg.com,False
*.newblood.xyz/,wildcard_subdomain,newblood.xyz,False
*.newdocsinvc.com,wildcard_subdomain,newdocsinvc.com,False
*.newerswinters.net/,wildcard_subdomain,newerswinters.net,False
*.newgrand.com.hk/,wildcard_subdomain,newgrand.com.hk,False
*.newgrove.com/,wildcard_subdomain,newgrove.com,False
*.newocr.com/,wildcard_subdomain,newocr.com,False
*.newprod-kanbanuniversity-backend-store.s3.amazonaws.com/,wildcard_subdomain,newprod-kanbanuniversity-backend-store.s3.amazonaws.com,False
*.news.outlookindia.com/,wildcard_subdomain,news.outlookindia.com,False
*.newsletter.com.au,wildcard_subdomain,newsletter.com.au,False
*.newtoncc.club/,wildcard_subdomain,newtoncc.club,False
*.newyearlenders.com/,wildcard_subdomain,newyearlenders.com,False
*.nextcloud.com/,wildcard_subdomain,nextcloud.com,False
*.nextlistingtop.info/,wildcard_subdomain,nextlistingtop.info,False
*.nextpointsolution247.com,wildcard_subdomain,nextpointsolution247.com,False
*.nextproof.com/,wildcard_subdomain,nextproof.com,False
*.neyku.com,wildcard_subdomain,neyku.com,False
*.ngetriv.com/MLS/Gdoc,wildcard_subdomain,ngetriv.com,False
*.ngg.ro/usbank,wildcard_subdomain,ngg.ro,False
*.niitcloudcampus.com/,wildcard_subdomain,niitcloudcampus.com,False
*.ninjamock.com/,wildcard_subdomain,ninjamock.com,False
*.nios-asg.s3.amazonaws.com/,wildcard_subdomain,nios-asg.s3.amazonaws.com,False
*.nisargha.com/,wildcard_subdomain,nisargha.com,False
*.nixplay.com/,wildcard_subdomain,nixplay.com,False
*.njaa.no/,wildcard_subdomain,njaa.no,False
*.nkctreeingcur.com/,wildcard_subdomain,nkctreeingcur.com,False
*.nmdaasset.com/,wildcard_subdomain,nmdaasset.com,False
*.nobile-mondi.com/,wildcard_subdomain,nobile-mondi.com,False
*.nobrand.name/,wildcard_subdomain,nobrand.name,False
*.nohiddensduis.net/,wildcard_subdomain,nohiddensduis.net,False
*.noingaithatthanhnam.com,wildcard_subdomain,noingaithatthanhnam.com,False
*.noip.at/,wildcard_subdomain,noip.at,False
*.nojuletacuf.eu/,wildcard_subdomain,nojuletacuf.eu,False
*.nonfictionvideo.com,wildcard_subdomain,nonfictionvideo.com,False
*.noplacelikehome.xyz/,wildcard_subdomain,noplacelikehome.xyz,False
*.nordship.dk/,wildcard_subdomain,nordship.dk,False
*.noredink.com/,wildcard_subdomain,noredink.com,False
*.norsal-eg.com,wildcard_subdomain,norsal-eg.com,False
*.northfieldrockets.zxq.net/,wildcard_subdomain,northfieldrockets.zxq.net,False
*.northwayfinancial.com/,wildcard_subdomain,northwayfinancial.com,False
*.nortonsecurity.in/,wildcard_subdomain,nortonsecurity.in,False
*.note.com/,wildcard_subdomain,note.com,False
*.note.ly/,wildcard_subdomain,note.ly,False
*.notes.io/,wildcard_subdomain,notes.io,False
*.noticeresearch.com,wildcard_subdomain,noticeresearch.com,False
*.novaspsn.com/,wildcard_subdomain,novaspsn.com,False
*.novinrobotic.com/,wildcard_subdomain,novinrobotic.com,False
*.novocar.com.br/,wildcard_subdomain,novocar.com.br,False
*.now-ip.xyz/,wildcard_subdomain,now-ip.xyz,False
*.nowdownload.co/,wildcard_subdomain,nowdownload.co,False
*.nozoxucavaq.eu/,wildcard_subdomain,nozoxucavaq.eu,False
*.ns1.perwi.com/,wildcard_subdomain,ns1.perwi.com,False
*.nstrefa.pl/,wildcard_subdomain,nstrefa.pl,False
*.nswrugby.net.au,wildcard_subdomain,nswrugby.net.au,False
*.ntiretysolution-mail.com/,wildcard_subdomain,ntiretysolution-mail.com,False
*.ntzt.ru/,wildcard_subdomain,ntzt.ru,False
*.nutecled.com/,wildcard_subdomain,nutecled.com,False
*.nvoxet.gq,wildcard_subdomain,nvoxet.gq,False
*.nwpassage.com/,wildcard_subdomain,nwpassage.com,False
*.oaklye.ml,wildcard_subdomain,oaklye.ml,False
*.ocn.ne.jp/,wildcard_subdomain,ocn.ne.jp,False
*.ocrconvert.com/,wildcard_subdomain,ocrconvert.com,False
*.octoparse.com/,wildcard_subdomain,octoparse.com,False
*.ocxocx.com/,wildcard_subdomain,ocxocx.com,False
*.oday.biz/,wildcard_subdomain,oday.biz,False
*.oday.com/,wildcard_subdomain,oday.com,False
*.oday.ir/,wildcard_subdomain,oday.ir,False
*.oday.net/,wildcard_subdomain,oday.net,False
*.odn.ne.jp/,wildcard_subdomain,odn.ne.jp,False
*.odz98bg.com/,wildcard_subdomain,odz98bg.com,False
*.oeinfo.egnyte.com/,wildcard_subdomain,oeinfo.egnyte.com,False
*.oentoftfa.com/,wildcard_subdomain,oentoftfa.com,False
*.officeforleasing.com/,wildcard_subdomain,officeforleasing.com,False
*.officetimer.com/,wildcard_subdomain,officetimer.com,False
*.officetools.com/,wildcard_subdomain,officetools.com,False
*.officevoice.lima-city.de/,wildcard_subdomain,officevoice.lima-city.de,False
*.official365.org/,wildcard_subdomain,official365.org,False
*.offpicepathvoic.blob.core.windows.net/,wildcard_subdomain,offpicepathvoic.blob.core.windows.net,False
*.ogffbcje.melissamazza.com,wildcard_subdomain,ogffbcje.melissamazza.com,False
*.oglhk.com,wildcard_subdomain,oglhk.com,False
*.oh-crap-app.com/,wildcard_subdomain,oh-crap-app.com,False
*.old-parsonage.com/,wildcard_subdomain,old-parsonage.com,False
*.olympiaimc.org/,wildcard_subdomain,olympiaimc.org,False
*.omblockedips.com,wildcard_subdomain,omblockedips.com,False
*.omen.pk/,wildcard_subdomain,omen.pk,False
*.omglane.com/,wildcard_subdomain,omglane.com,False
*.on-site.com/,wildcard_subdomain,on-site.com,False
*.one2team.com/,wildcard_subdomain,one2team.com,False
*.onebox.com/,wildcard_subdomain,onebox.com,False
*.onecallnow.com/,wildcard_subdomain,onecallnow.com,False
*.onecentmail.com/,wildcard_subdomain,onecentmail.com,False
*.onedrive.shortcm.li,wildcard_subdomain,onedrive.shortcm.li,False
*.onedrive33.egnyte.com,wildcard_subdomain,onedrive33.egnyte.com,False
*.onehub.com/,wildcard_subdomain,onehub.com,False
*.onequestioncomic.com/,wildcard_subdomain,onequestioncomic.com,False
*.onesdata.com/,wildcard_subdomain,onesdata.com,False
*.oneup.com/,wildcard_subdomain,oneup.com,False
*.ongthepluondaydien.com.vn,wildcard_subdomain,ongthepluondaydien.com.vn,False
*.onia.pw/,wildcard_subdomain,onia.pw,False
*.onison.com/,wildcard_subdomain,onison.com,False
*.online-passport-photo.com/,wildcard_subdomain,online-passport-photo.com,False
*.online-toolz.com/,wildcard_subdomain,online-toolz.com,False
*.online-umwandeln.de/,wildcard_subdomain,online-umwandeln.de,False
*.online-video-cutter.com/,wildcard_subdomain,online-video-cutter.com,False
*.online.rapidresizer.com/,wildcard_subdomain,online.rapidresizer.com,False
*.online2.cvisiontech.com/,wildcard_subdomain,online2.cvisiontech.com,False
*.online2pdf.com/,wildcard_subdomain,online2pdf.com,False
*.onlinebarcodereader.com/,wildcard_subdomain,onlinebarcodereader.com,False
*.onlinecharttool.com/,wildcard_subdomain,onlinecharttool.com,False
*.onlinecsvtools.com/,wildcard_subdomain,onlinecsvtools.com,False
*.onlinedoctranslator.com/,wildcard_subdomain,onlinedoctranslator.com,False
*.onlinefilefolder.com/,wildcard_subdomain,onlinefilefolder.com,False
*.onlinenewspapers.com/,wildcard_subdomain,onlinenewspapers.com,False
*.onlineocr.net/,wildcard_subdomain,onlineocr.net,False
*.onlinepaperboy.com/,wildcard_subdomain,onlinepaperboy.com,False
*.onlineservicesvng.com/,wildcard_subdomain,onlineservicesvng.com,False
*.onlineshop24blog.com/,wildcard_subdomain,onlineshop24blog.com,False
*.onlinr.ml,wildcard_subdomain,onlinr.ml,False
*.onlybordados.com.br/,wildcard_subdomain,onlybordados.com.br,False
*.onscroll.com/,wildcard_subdomain,onscroll.com,False
*.onsetcomp.com/,wildcard_subdomain,onsetcomp.com,False
*.ontario.postsupport.net,wildcard_subdomain,ontario.postsupport.net,False
*.onwardswego.com/,wildcard_subdomain,onwardswego.com,False
*.oodle.com/,wildcard_subdomain,oodle.com,False
*.open-e.com/,wildcard_subdomain,open-e.com,False
*.open.uc.cn/,wildcard_subdomain,open.uc.cn,False
*.openbazaar.org/,wildcard_subdomain,openbazaar.org,False
*.opendatasoft.com/,wildcard_subdomain,opendatasoft.com,False
